total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,gate_pass_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse,min_breadth,min_day_ret,min_vol_z,gated
0.0689,0.0698,-0.3462,0.206,241,247,1.02,154,0.639,0.413,-14148.36,-0.0707,-0.0716,0.000807,-0.000884,62288.58,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,pulse,0.003,1.0,0.015,0.008,2,30,True,0.4,0.0,-99.0,True
0.0689,0.0698,-0.3699,0.21,241,101,0.42,101,0.4191,0.396,-14155.25,-0.0708,-0.0716,0.000546,-0.001145,138380.42,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.2,2.0,0.01,0.008,1,30,True,0.3,-0.005,-99.0,True
0.0689,0.0698,-0.3564,0.207,241,26,0.11,26,0.1079,0.5,-14150.06,-0.0708,-0.0716,-0.001766,-0.003457,139484.1,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,1.0,0.006,0.012,1,60,False,0.3,-0.005,-0.3,True
0.0689,0.0698,-0.3279,0.211,241,173,0.72,173,0.7178,0.4104,-14161.82,-0.0708,-0.0717,0.000937,-0.000754,137770.94,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.3,1.0,0.015,0.008,1,60,True,0.0,-0.005,-0.8,True
0.0689,0.0698,-0.3398,0.209,241,179,0.74,119,0.4938,0.4693,-14158.94,-0.0708,-0.0716,0.0005,-0.001191,63924.91,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.2,1.0,0.006,0.008,2,30,True,0.4,0.0,-99.0,True
0.0689,0.0698,-0.3263,0.209,241,126,0.52,126,0.5228,0.4524,-14148.21,-0.0707,-0.0716,0.000723,-0.000968,137285.73,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,obv,0.3,1.0,0.01,0.008,1,30,False,0.0,-0.005,-0.8,True
0.0689,0.0698,-0.3424,0.203,241,105,0.44,82,0.3402,0.4095,-14163.27,-0.0708,-0.0717,-0.000388,-0.002078,64310.74,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.006,0.012,2,30,False,0.3,-0.005,-99.0,True
0.0688,0.0697,-0.3506,0.208,241,40,0.17,40,0.166,0.475,-14184.59,-0.0709,-0.0718,-0.000611,-0.002302,137366.16,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,pulse,0.003,1.0,0.006,0.012,1,60,False,0.3,0.0,-0.3,True
0.0688,0.0697,-0.3423,0.206,241,81,0.34,75,0.3112,0.4444,-14173.29,-0.0709,-0.0717,-0.001047,-0.002738,62787.32,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.2,1.0,0.006,0.012,2,60,False,0.0,0.0,-0.3,True
0.0688,0.0697,-0.3511,0.206,241,113,0.47,89,0.3693,0.4602,-14181.22,-0.0709,-0.0718,-0.000282,-0.001972,63274.98,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,corr,0.1,2.0,0.006,0.012,2,60,False,0.3,0.0,-99.0,True
0.0688,0.0697,-0.319,0.214,241,189,0.78,189,0.7842,0.4286,-14174.05,-0.0709,-0.0717,0.000973,-0.000718,137225.36,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,pulse,0.003,1.0,0.015,0.008,1,60,True,0.0,-0.005,-0.8,True
0.0688,0.0697,-0.3284,0.206,241,78,0.32,78,0.3237,0.5513,-14179.08,-0.0709,-0.0717,0.000343,-0.001347,135148.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,obv,0.3,2.0,0.006,0.012,1,60,True,0.3,-0.005,-0.8,True
0.0688,0.0697,-0.3284,0.206,241,78,0.32,78,0.3237,0.5513,-14179.08,-0.0709,-0.0717,0.000343,-0.001347,135148.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,obv,0.3,1.0,0.006,0.012,1,60,True,0.3,-0.005,-0.8,True
0.0688,0.0697,-0.3573,0.207,241,82,0.34,82,0.3402,0.4512,-14184.19,-0.0709,-0.0718,0.000452,-0.001239,134601.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.1,2.0,0.006,0.008,1,30,True,0.0,-0.005,-0.3,True
0.0688,0.0697,-0.3366,0.204,241,79,0.33,79,0.3278,0.3924,-14181.69,-0.0709,-0.0718,0.000213,-0.001478,133457.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.3,1.0,0.006,0.008,1,30,False,0.3,-1.0,-0.8,True
0.0687,0.0696,-0.332,0.209,241,139,0.58,139,0.5768,0.4532,-14194.22,-0.071,-0.0718,0.000954,-0.000737,135718.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,obv,0.3,2.0,0.015,0.008,1,60,True,0.0,-0.005,-99.0,True
0.0687,0.0696,-0.3578,0.208,241,111,0.46,111,0.4606,0.4234,-14203.91,-0.071,-0.0719,0.000689,-0.001002,136160.17,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,corr,0.2,1.0,0.015,0.012,1,30,True,0.4,-0.005,-0.8,True
0.0687,0.0696,-0.3375,0.199,241,288,1.2,188,0.7801,0.4306,-14197.01,-0.071,-0.0718,0.000931,-0.00076,62138.93,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.005,2.0,0.015,0.012,2,30,True,0.3,-1.0,-0.8,True
0.0687,0.0696,-0.3306,0.207,241,118,0.49,118,0.4896,0.4068,-14201.19,-0.071,-0.0719,0.000749,-0.000942,137464.07,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,corr,0.3,1.0,0.015,0.008,1,60,True,0.4,-0.005,-99.0,True
0.0687,0.0696,-0.3643,0.208,241,72,0.3,72,0.2988,0.4028,-14197.6,-0.071,-0.0718,5.4e-05,-0.001637,134587.8,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,1.0,0.015,0.008,1,30,True,0.3,-1.0,-0.3,True
0.0688,0.0696,-0.3508,0.208,241,39,0.16,37,0.1535,0.3333,-14186.72,-0.0709,-0.0718,-0.004134,-0.005825,62001.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.01,1.0,0.015,0.012,2,30,False,0.4,-1.0,-0.3,True
0.0688,0.0696,-0.3307,0.202,241,200,0.83,137,0.5685,0.42,-14186.46,-0.0709,-0.0718,0.000631,-0.00106,62239.0,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,pulse,0.005,2.0,0.01,0.012,2,30,True,0.3,0.0,-0.8,True
0.0687,0.0696,-0.332,0.209,241,139,0.58,139,0.5768,0.4532,-14194.22,-0.071,-0.0718,0.000954,-0.000737,135718.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,obv,0.3,1.0,0.015,0.008,1,60,True,0.0,-0.005,-99.0,True
0.0687,0.0696,-0.3665,0.204,241,73,0.3,73,0.3029,0.3973,-14203.54,-0.071,-0.0719,0.000392,-0.001298,136166.89,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.2,2.0,0.015,0.008,1,30,True,0.0,-0.005,-0.3,True
0.0686,0.0695,-0.3641,0.203,241,58,0.24,58,0.2407,0.4138,-14217.69,-0.0711,-0.0719,-0.000133,-0.001824,139670.81,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,pulse,0.01,2.0,0.01,0.008,1,30,True,0.3,-1.0,-99.0,True
0.0686,0.0695,-0.3474,0.202,241,80,0.33,80,0.332,0.4125,-14218.3,-0.0711,-0.0719,0.000185,-0.001506,135139.19,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.3,1.0,0.006,0.008,1,30,False,0.0,0.0,-0.8,True
0.0686,0.0695,-0.3367,0.202,241,244,1.01,155,0.6432,0.4262,-14214.04,-0.0711,-0.0719,0.00075,-0.000941,62525.89,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,pulse,0.005,1.0,0.015,0.008,2,60,True,0.3,0.0,-0.8,True
0.0686,0.0695,-0.3388,0.207,241,88,0.37,88,0.3651,0.5682,-14223.76,-0.0711,-0.072,0.000708,-0.000983,134088.34,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.1,2.0,0.006,0.012,1,60,True,0.4,0.0,-99.0,True
0.0686,0.0695,-0.3427,0.204,241,33,0.14,33,0.1369,0.3333,-14214.22,-0.0711,-0.0719,-0.001887,-0.003578,139040.87,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.01,1.0,0.015,0.008,1,60,True,0.0,-0.005,-0.3,True
0.0686,0.0695,-0.3388,0.207,241,88,0.37,88,0.3651,0.5682,-14223.76,-0.0711,-0.072,0.000708,-0.000983,134088.34,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,obv,0.1,1.0,0.006,0.012,1,60,True,0.4,0.0,-99.0,True
0.0686,0.0695,-0.3705,0.207,241,49,0.2,49,0.2033,0.5306,-14218.62,-0.0711,-0.0719,-0.000592,-0.002283,133913.55,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,corr,0.1,2.0,0.006,0.012,1,60,True,0.4,-1.0,-0.8,True
0.0686,0.0695,-0.355,0.205,241,97,0.4,97,0.4025,0.4021,-14216.59,-0.0711,-0.0719,0.000554,-0.001137,139381.41,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.3,2.0,0.015,0.012,1,60,True,0.0,0.0,-0.8,True
0.0686,0.0695,-0.3498,0.2,241,80,0.33,80,0.332,0.375,-14220.94,-0.0711,-0.072,0.000207,-0.001483,135158.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,corr,0.3,1.0,0.01,0.008,1,30,False,0.0,0.0,-0.8,True
0.0686,0.0694,-0.3405,0.203,241,71,0.29,60,0.249,0.3099,-14227.47,-0.0711,-0.072,-0.001454,-0.003144,61056.29,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,1.0,0.01,0.008,2,30,False,0.4,-1.0,-0.3,True
0.0685,0.0694,-0.3583,0.208,241,32,0.13,32,0.1328,0.375,-14237.19,-0.0712,-0.072,-0.001538,-0.003229,136112.11,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.005,2.0,0.01,0.008,1,60,False,0.3,-0.005,-0.3,True
0.0685,0.0694,-0.3476,0.204,241,77,0.32,65,0.2697,0.3117,-14239.32,-0.0712,-0.0721,-0.001191,-0.002882,63288.21,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.3,2.0,0.01,0.012,2,30,False,0.0,-0.005,-0.3,True
0.0685,0.0694,-0.3502,0.206,241,52,0.22,44,0.1826,0.3077,-14231.53,-0.0712,-0.072,-0.002445,-0.004136,65285.47,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0687,pulse,0.01,1.0,0.015,0.008,2,30,False,0.3,-0.005,-0.3,True
0.0685,0.0694,-0.3514,0.205,241,71,0.29,71,0.2946,0.3803,-14230.73,-0.0712,-0.072,0.000343,-0.001348,135891.88,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.2,1.0,0.015,0.008,1,60,False,0.3,0.0,-0.8,True
0.0685,0.0694,-0.3586,0.208,241,31,0.13,31,0.1286,0.4516,-14235.2,-0.0712,-0.072,-0.001104,-0.002795,136491.44,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,pulse,0.01,2.0,0.01,0.008,1,60,False,0.0,-1.0,-0.3,True
0.0685,0.0694,-0.3407,0.214,241,103,0.43,103,0.4274,0.5049,-14230.95,-0.0712,-0.072,0.000801,-0.00089,135530.16,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,pulse,0.003,2.0,0.01,0.008,1,60,False,0.3,0.0,-0.8,True
0.0685,0.0694,-0.344,0.205,241,84,0.35,84,0.3485,0.4524,-14230.42,-0.0712,-0.072,0.000314,-0.001376,133921.75,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.003,2.0,0.006,0.012,1,30,True,0.0,-0.005,-0.3,True
0.0685,0.0694,-0.3325,0.205,241,148,0.61,148,0.6141,0.5068,-14238.08,-0.0712,-0.072,0.001066,-0.000624,136379.76,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,obv,0.3,1.0,0.01,0.008,1,30,True,0.0,-0.005,-99.0,True
0.0685,0.0694,-0.3476,0.204,241,77,0.32,65,0.2697,0.3117,-14239.32,-0.0712,-0.0721,-0.001191,-0.002882,63288.21,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.3,1.0,0.01,0.012,2,30,False,0.0,-0.005,-0.3,True
0.0685,0.0694,-0.3325,0.205,241,148,0.61,148,0.6141,0.5068,-14238.08,-0.0712,-0.072,0.001066,-0.000624,136379.76,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,obv,0.3,2.0,0.01,0.008,1,30,True,0.0,-0.005,-99.0,True
0.0685,0.0694,-0.3476,0.203,241,84,0.35,84,0.3485,0.4167,-14229.71,-0.0711,-0.072,0.000335,-0.001355,133916.79,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.003,2.0,0.015,0.012,1,30,True,0.0,-0.005,-0.3,True
0.0684,0.0693,-0.3744,0.207,241,153,0.63,153,0.6349,0.4314,-14262.36,-0.0713,-0.0722,0.001013,-0.000678,138859.82,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,corr,0.3,2.0,0.01,0.008,1,30,True,0.0,-0.005,-99.0,True
0.0684,0.0693,-0.3467,0.209,241,84,0.35,84,0.3485,0.4881,-14259.46,-0.0713,-0.0722,0.000439,-0.001252,133393.02,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,obv,0.3,1.0,0.006,0.008,1,30,True,0.4,-1.0,-99.0,True
0.0684,0.0693,-0.3389,0.209,241,105,0.44,105,0.4357,0.4571,-14256.91,-0.0713,-0.0721,0.000703,-0.000987,134854.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,obv,0.3,2.0,0.015,0.008,1,60,True,0.3,-0.005,-99.0,True
0.0684,0.0693,-0.3392,0.204,241,109,0.45,82,0.3402,0.3303,-14253.28,-0.0713,-0.0721,-0.000395,-0.002086,62674.65,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,corr,0.1,2.0,0.015,0.008,2,30,False,0.3,0.0,-0.8,True
0.0684,0.0693,-0.3467,0.209,241,84,0.35,84,0.3485,0.4881,-14259.46,-0.0713,-0.0722,0.000439,-0.001252,133393.02,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2307,obv,0.3,2.0,0.006,0.008,1,30,True,0.4,-1.0,-99.0,True
0.0684,0.0693,-0.3364,0.204,241,84,0.35,75,0.3112,0.3571,-14258.9,-0.0713,-0.0721,-0.001112,-0.002803,62803.86,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,corr,0.2,1.0,0.015,0.008,2,60,False,0.0,0.0,-0.3,True
0.0684,0.0693,-0.3389,0.209,241,105,0.44,105,0.4357,0.4571,-14256.91,-0.0713,-0.0721,0.000703,-0.000987,134854.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,obv,0.3,1.0,0.015,0.008,1,60,True,0.3,-0.005,-99.0,True
0.0684,0.0692,-0.3422,0.202,241,115,0.48,97,0.4025,0.3391,-14264.85,-0.0713,-0.0722,-0.000352,-0.002043,61113.8,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,corr,0.1,2.0,0.01,0.008,2,30,False,0.0,-0.005,-0.3,True
0.0683,0.0692,-0.3353,0.203,241,71,0.29,60,0.249,0.338,-14277.02,-0.0714,-0.0722,-0.001604,-0.003295,61074.97,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,1.0,0.01,0.012,2,30,False,0.4,-1.0,-0.3,True
0.0683,0.0692,-0.3531,0.208,241,74,0.31,74,0.3071,0.5676,-14282.62,-0.0714,-0.0723,0.000273,-0.001418,138287.94,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,pulse,0.01,1.0,0.006,0.012,1,30,False,0.4,0.0,-0.8,True
0.0684,0.0692,-0.3456,0.2,241,88,0.37,70,0.2905,0.3977,-14268.02,-0.0713,-0.0722,-0.000746,-0.002437,63137.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,corr,0.3,2.0,0.006,0.008,2,30,False,0.3,-0.005,-0.8,True
0.0683,0.0692,-0.3573,0.203,241,123,0.51,90,0.3734,0.439,-14280.27,-0.0714,-0.0723,-0.000121,-0.001812,63913.28,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.3,1.0,0.006,0.008,2,60,False,0.4,0.0,-99.0,True
0.0683,0.0692,-0.3479,0.204,241,87,0.36,87,0.361,0.4828,-14272.9,-0.0714,-0.0722,0.000454,-0.001237,138087.4,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.8362,pulse,0.01,2.0,0.01,0.012,1,60,True,0.0,-0.005,-99.0,True
0.0683,0.0692,-0.3551,0.208,241,57,0.24,57,0.2365,0.4561,-14271.15,-0.0714,-0.0722,-1e-05,-0.0017,138354.04,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.2,2.0,0.006,0.012,1,30,True,0.4,0.0,-0.8,True
0.0683,0.0692,-0.348,0.206,241,63,0.26,59,0.2448,0.2698,-14272.94,-0.0714,-0.0722,-0.001989,-0.00368,61243.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,pulse,0.003,2.0,0.01,0.012,2,30,False,0.3,0.0,-0.3,True
0.0683,0.0692,-0.3551,0.208,241,57,0.24,57,0.2365,0.4561,-14271.15,-0.0714,-0.0722,-1e-05,-0.0017,138354.04,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.2,1.0,0.006,0.012,1,30,True,0.4,0.0,-0.8,True
0.0683,0.0692,-0.3443,0.203,241,71,0.29,60,0.249,0.3521,-14273.75,-0.0714,-0.0722,-0.00147,-0.003161,61046.28,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,corr,0.1,1.0,0.006,0.008,2,30,False,0.4,-1.0,-0.3,True
0.0682,0.0691,-0.3458,0.201,241,106,0.44,82,0.3402,0.4057,-14288.73,-0.0714,-0.0723,-0.000339,-0.00203,64404.0,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4405,corr,0.3,2.0,0.006,0.008,2,30,False,0.3,-0.005,-99.0,True
0.0682,0.0691,-0.3433,0.203,241,77,0.32,65,0.2697,0.3636,-14288.53,-0.0714,-0.0723,-0.001179,-0.00287,63302.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.3,2.0,0.006,0.012,2,30,False,0.0,-0.005,-0.3,True
0.0682,0.0691,-0.3433,0.203,241,77,0.32,65,0.2697,0.3636,-14288.53,-0.0714,-0.0723,-0.001179,-0.00287,63302.38,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,obv,0.3,1.0,0.006,0.012,2,30,False,0.0,-0.005,-0.3,True
0.0682,0.0691,-0.3367,0.203,241,254,1.05,169,0.7012,0.5354,-14289.22,-0.0714,-0.0723,0.00062,-0.001071,62691.18,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1646,pulse,0.005,1.0,0.006,0.008,2,60,True,0.4,-1.0,-0.8,True
0.0682,0.0691,-0.3346,0.204,241,243,1.01,148,0.6141,0.5391,-14291.75,-0.0715,-0.0723,0.000656,-0.001034,63208.93,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3312,corr,0.2,1.0,0.006,0.012,2,60,True,0.3,0.0,-99.0,True
0.0682,0.0691,-0.3568,0.21,241,35,0.15,35,0.1452,0.4,-14302.53,-0.0715,-0.0724,-0.001461,-0.003152,136107.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,pulse,0.005,2.0,0.015,0.012,1,60,False,0.3,-1.0,-0.3,True
0.0682,0.069,-0.3434,0.207,241,85,0.35,85,0.3527,0.5176,-14305.2,-0.0715,-0.0724,0.000494,-0.001197,134315.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,obv,0.1,2.0,0.006,0.012,1,60,True,0.4,-0.005,-0.8,True
0.0681,0.069,-0.3593,0.207,241,144,0.6,110,0.4564,0.4444,-14316.04,-0.0716,-0.0724,0.000139,-0.001552,63232.55,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.2,2.0,0.006,0.008,2,30,True,0.4,0.0,-0.8,True
0.0681,0.069,-0.327,0.199,241,130,0.54,130,0.5394,0.4923,-14322.43,-0.0716,-0.0725,0.000836,-0.000855,138591.72,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,corr,0.1,1.0,0.01,0.008,1,60,False,0.0,0.0,-99.0,True
0.0681,0.069,-0.3593,0.207,241,144,0.6,110,0.4564,0.4444,-14316.04,-0.0716,-0.0724,0.000139,-0.001552,63232.55,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.2,1.0,0.006,0.008,2,30,True,0.4,0.0,-0.8,True
0.0681,0.069,-0.3432,0.203,241,109,0.45,85,0.3527,0.422,-14311.38,-0.0716,-0.0724,-0.000357,-0.002047,63294.57,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.3,1.0,0.006,0.008,2,30,False,0.4,0.0,-0.8,True
0.0681,0.069,-0.3578,0.204,241,68,0.28,60,0.249,0.4118,-14310.18,-0.0716,-0.0724,-0.001504,-0.003195,61621.46,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0385,pulse,0.003,1.0,0.006,0.008,2,60,False,0.4,-1.0,-0.3,True
0.0682,0.069,-0.3434,0.207,241,85,0.35,85,0.3527,0.5176,-14305.2,-0.0715,-0.0724,0.000494,-0.001197,134315.6,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1352,obv,0.1,1.0,0.006,0.012,1,60,True,0.4,-0.005,-0.8,True
0.0681,0.069,-0.3432,0.203,241,109,0.45,85,0.3527,0.422,-14311.38,-0.0716,-0.0724,-0.000357,-0.002047,63294.57,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1001,obv,0.3,2.0,0.006,0.008,2,30,False,0.4,0.0,-0.8,True
0.0681,0.069,-0.3396,0.2,241,99,0.41,91,0.3776,0.3131,-14314.13,-0.0716,-0.0724,-0.000786,-0.002476,61462.95,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,corr,0.3,2.0,0.015,0.012,2,30,False,0.0,-1.0,-0.3,True
0.0682,0.069,-0.3574,0.206,241,72,0.3,72,0.2988,0.4583,-14303.85,-0.0715,-0.0724,2.5e-05,-0.001665,134605.11,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0799,corr,0.1,1.0,0.006,0.012,1,30,True,0.3,-1.0,-0.3,True
0.0681,0.069,-0.3508,0.206,241,52,0.22,52,0.2158,0.5385,-14317.31,-0.0716,-0.0724,-0.000119,-0.00181,135600.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.005,1.0,0.006,0.012,1,60,False,0.0,0.0,-0.3,True
0.0681,0.0689,-0.3402,0.206,241,108,0.45,108,0.4481,0.4815,-14325.79,-0.0716,-0.0725,0.00059,-0.001101,137758.58,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,obv,0.2,2.0,0.01,0.008,1,30,False,0.3,0.0,-0.8,True
0.068,0.0689,-0.3411,0.204,241,185,0.77,142,0.5892,0.4541,-14342.24,-0.0717,-0.0726,0.000457,-0.001234,62068.09,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,obv,0.3,1.0,0.01,0.012,2,60,True,0.3,-0.005,-0.8,True
0.0681,0.0689,-0.3402,0.206,241,108,0.45,108,0.4481,0.4815,-14325.79,-0.0716,-0.0725,0.00059,-0.001101,137758.58,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.2425,obv,0.2,1.0,0.01,0.008,1,30,False,0.3,0.0,-0.8,True
0.0681,0.0689,-0.3426,0.196,241,312,1.29,174,0.722,0.4199,-14324.1,-0.0716,-0.0725,0.001041,-0.00065,62497.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,pulse,0.003,2.0,0.015,0.008,2,60,True,0.0,0.0,-99.0,True
0.068,0.0689,-0.3411,0.204,241,185,0.77,142,0.5892,0.4541,-14342.24,-0.0717,-0.0726,0.000457,-0.001234,62068.09,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3128,obv,0.3,2.0,0.01,0.012,2,60,True,0.3,-0.005,-0.8,True
0.068,0.0689,-0.3374,0.204,241,22,0.09,22,0.0913,0.3182,-14340.71,-0.0717,-0.0726,-0.003056,-0.004746,141975.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.1,1.0,0.01,0.012,1,30,False,0.3,0.0,-0.3,True
0.068,0.0689,-0.3631,0.204,241,97,0.4,92,0.3817,0.4845,-14330.07,-0.0717,-0.0725,-0.00045,-0.00214,61961.01,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.005,2.0,0.006,0.008,2,60,False,0.0,-0.005,-0.3,True
0.0681,0.0689,-0.3575,0.206,241,92,0.38,84,0.3485,0.4891,-14325.15,-0.0716,-0.0725,-0.000766,-0.002457,61341.33,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1025,pulse,0.003,2.0,0.006,0.012,2,60,False,0.0,0.0,-0.3,True
0.068,0.0689,-0.3374,0.204,241,22,0.09,22,0.0913,0.3182,-14340.71,-0.0717,-0.0726,-0.003056,-0.004746,141975.5,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.0544,obv,0.1,2.0,0.01,0.012,1,30,False,0.3,0.0,-0.3,True
0.068,0.0689,-0.3662,0.205,241,138,0.57,105,0.4357,0.4638,-14342.68,-0.0717,-0.0726,0.000157,-0.001534,64039.36,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.5166,corr,0.3,2.0,0.006,0.012,2,30,True,0.3,-1.0,-99.0,True
0.068,0.0688,-0.3531,0.205,241,85,0.35,75,0.3112,0.4353,-14344.87,-0.0717,-0.0726,-0.000615,-0.002306,63300.26,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1547,pulse,0.01,1.0,0.01,0.008,2,60,False,0.0,-1.0,-0.3,True
0.068,0.0688,-0.3515,0.204,241,54,0.22,54,0.2241,0.3704,-14345.25,-0.0717,-0.0726,-0.000418,-0.002108,135446.85,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1351,corr,0.2,1.0,0.015,0.008,1,60,False,0.4,0.0,-99.0,True
0.0679,0.0688,-0.3368,0.208,241,174,0.72,174,0.722,0.4425,-14356.73,-0.0718,-0.0726,0.001052,-0.000639,137641.65,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,corr,0.3,1.0,0.015,0.012,1,30,True,0.3,-1.0,-0.8,True
