param_id,signal,gate,min_breadth,min_day_ret,min_vol_z,annual_return,t_annual,max_drawdown,sharpe,n_trades,coverage,gross_edge,net_edge,buyhold_annual
corr|0.2|2.0|0.015|0.008|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.075,-0.0665,-0.3609,0.224,238,0.7095,0.000784,-0.000907,0.1415
corr|0.2|2.0|0.015|0.008|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0211,-0.1202,-0.3784,0.062,268,0.7801,0.000175,-0.001515,0.1415
corr|0.2|2.0|0.015|0.008|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1211,-0.0204,-0.3334,0.369,106,0.4232,0.000957,-0.000734,0.1415
corr|0.2|2.0|0.015|0.008|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1045,-0.037,-0.3411,0.313,89,0.3195,0.000401,-0.00129,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,无门控,0.0,-1.0,-99.0,0.1009,-0.0406,-0.3232,0.297,77,0.3195,0.000683,-0.001008,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.1357,-0.0058,-0.3005,0.416,41,0.1701,0.001161,-0.00053,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1295,-0.0121,-0.3136,0.394,23,0.0954,0.000539,-0.001152,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.1165,-0.025,-0.3344,0.35,49,0.2033,0.000759,-0.000932,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.1041,-0.0374,-0.3262,0.308,59,0.2448,0.00042,-0.001271,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.1186,-0.0229,-0.3236,0.351,72,0.2988,0.001214,-0.000477,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0906,-0.0509,-0.3298,0.266,31,0.1286,-0.000921,-0.002612,0.1415
corr|0.2|2.0|0.015|0.012|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1247,-0.0168,-0.325,0.379,26,0.1079,0.00055,-0.001141,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0162,-0.1575,-0.4088,-0.046,201,0.834,0.000621,-0.00107,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0079,-0.1492,-0.4178,-0.023,126,0.5228,7.7e-05,-0.001613,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1032,-0.0383,-0.3638,0.315,63,0.2614,0.00081,-0.000881,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,-0.009,-0.1503,-0.3894,-0.025,129,0.5353,5.1e-05,-0.00164,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0008,-0.1405,-0.3911,0.002,171,0.7095,0.000495,-0.001196,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0329,-0.1741,-0.4081,-0.092,191,0.7925,0.000358,-0.001333,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0887,-0.0527,-0.3613,0.266,95,0.3942,0.001103,-0.000587,0.1415
corr|0.2|2.0|0.015|0.012|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0381,-0.1033,-0.3775,0.111,75,0.3112,-0.000253,-0.001943,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,无门控,0.0,-1.0,-99.0,0.1319,-0.0096,-0.3175,0.406,69,0.2863,0.001578,-0.000113,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.1696,0.028,-0.2883,0.53,37,0.1535,0.00273,0.001039,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1599,0.0183,-0.3025,0.496,19,0.0788,0.003352,0.001661,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.1438,0.0022,-0.3236,0.445,44,0.1826,0.001655,-3.5e-05,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.131,-0.0106,-0.3181,0.401,54,0.2241,0.001348,-0.000343,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.1693,0.0277,-0.31,0.529,65,0.2697,0.002612,0.000922,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1249,-0.0167,-0.3185,0.382,27,0.112,0.001235,-0.000456,0.1415
corr|0.2|2.0|0.015|0.012|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1509,0.0093,-0.3146,0.468,22,0.0913,0.001975,0.000284,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,无门控,0.0,-1.0,-99.0,-0.0547,-0.1959,-0.4207,-0.153,195,0.8091,0.000303,-0.001387,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0551,-0.0863,-0.3789,0.167,119,0.4938,0.000745,-0.000946,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1342,-0.0074,-0.3517,0.416,57,0.2365,0.001457,-0.000234,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,-0.0088,-0.1501,-0.3746,-0.025,122,0.5062,-0.000101,-0.001792,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0456,-0.1869,-0.4038,-0.129,165,0.6846,-1e-06,-0.001692,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.03,-0.1712,-0.3957,-0.084,181,0.751,0.000281,-0.00141,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1038,-0.0377,-0.3409,0.315,83,0.3444,0.001035,-0.000656,0.1415
corr|0.2|2.0|0.015|0.012|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0831,-0.0584,-0.3538,0.249,71,0.2946,0.000533,-0.001158,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0714,-0.2125,-0.4013,-0.192,321,0.805,-0.000444,-0.002135,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0359,-0.1055,-0.3388,0.102,190,0.5726,-2.8e-05,-0.001718,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.095,-0.0465,-0.3163,0.281,89,0.2988,0.000157,-0.001533,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0162,-0.1251,-0.3686,0.046,210,0.5643,-0.00019,-0.001881,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0473,-0.1885,-0.3947,-0.13,273,0.7303,-0.000503,-0.002194,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.013,-0.1542,-0.3794,-0.036,317,0.8091,0.000163,-0.001528,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0533,-0.0881,-0.3427,0.154,129,0.473,-0.000578,-0.002268,0.1415
corr|0.2|2.0|0.015|0.012|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0889,-0.0526,-0.3289,0.262,111,0.3444,0.000204,-0.001487,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0076,-0.1489,-0.3923,-0.022,342,0.8589,0.000378,-0.001313,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0344,-0.1069,-0.3867,0.101,191,0.5768,-2.2e-05,-0.001713,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0972,-0.0443,-0.3557,0.292,89,0.2988,2.5e-05,-0.001665,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0381,-0.1033,-0.3573,0.111,208,0.5643,0.000241,-0.001449,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0414,-0.0999,-0.3678,0.121,274,0.7386,0.000595,-0.001096,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0588,-0.2,-0.4113,-0.164,317,0.8133,-0.000251,-0.001941,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0977,-0.0438,-0.349,0.295,129,0.473,0.000727,-0.000964,0.1415
corr|0.2|2.0|0.015|0.012|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0701,-0.0713,-0.3543,0.208,111,0.3444,-0.000228,-0.001919,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.06,-0.2012,-0.3916,-0.16,278,0.7801,-0.000629,-0.002319,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.044,-0.0974,-0.3429,0.125,158,0.5353,-0.000114,-0.001805,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1061,-0.0354,-0.3123,0.315,75,0.2697,0.00037,-0.00132,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.036,-0.1053,-0.3514,0.104,177,0.5311,-0.000247,-0.001938,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0092,-0.1505,-0.3669,-0.025,240,0.7095,-0.000313,-0.002004,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0076,-0.1337,-0.3795,0.021,268,0.7801,0.000143,-0.001548,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0657,-0.0758,-0.3408,0.191,108,0.4232,-0.000388,-0.002079,0.1415
corr|0.2|2.0|0.015|0.012|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.089,-0.0525,-0.331,0.263,89,0.3195,-0.000152,-0.001843,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,无门控,0.0,-1.0,-99.0,0.0207,-0.1207,-0.3826,0.06,295,0.8299,0.000494,-0.001197,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0789,-0.0625,-0.363,0.238,158,0.5394,0.000448,-0.001243,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1097,-0.0318,-0.3519,0.332,74,0.2697,0.000109,-0.001581,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0656,-0.0758,-0.3498,0.192,173,0.5311,0.000486,-0.001205,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0553,-0.0861,-0.3654,0.163,235,0.7095,0.000596,-0.001095,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0116,-0.1528,-0.3846,-0.033,265,0.7801,-0.000129,-0.00182,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1096,-0.0319,-0.3387,0.333,106,0.4232,0.000628,-0.001063,0.1415
corr|0.2|2.0|0.015|0.012|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1047,-0.0368,-0.3402,0.315,88,0.3195,0.000551,-0.00114,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,无门控,0.0,-1.0,-99.0,0.0001,-0.1412,-0.3578,0.0,144,0.5975,0.000263,-0.001427,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0373,-0.1041,-0.3508,0.108,112,0.4647,0.000317,-0.001374,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1261,-0.0154,-0.3226,0.379,59,0.2448,0.00106,-0.000631,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0162,-0.1251,-0.3548,0.046,97,0.4025,-0.00015,-0.001841,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0088,-0.1501,-0.3597,-0.025,122,0.5062,-0.000127,-0.001818,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.056,-0.0854,-0.3449,0.163,116,0.4813,0.000522,-0.001169,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0878,-0.0536,-0.3401,0.262,33,0.1369,-0.000831,-0.002522,0.1415
corr|0.3|1.0|0.006|0.008|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0596,-0.0818,-0.3405,0.173,77,0.3195,0.000149,-0.001542,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,无门控,0.0,-1.0,-99.0,0.0407,-0.1007,-0.3482,0.121,222,0.9212,0.000957,-0.000733,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0751,-0.0664,-0.3297,0.225,209,0.8672,0.001167,-0.000523,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0812,-0.0602,-0.3408,0.243,150,0.6224,0.001042,-0.000648,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0535,-0.0879,-0.3424,0.157,153,0.6349,0.000913,-0.000777,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0042,-0.1371,-0.3615,0.012,198,0.8216,0.000709,-0.000982,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0095,-0.1319,-0.375,0.028,212,0.8797,0.000775,-0.000916,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.139,-0.0025,-0.3445,0.43,107,0.444,0.001637,-5.4e-05,0.1415
corr|0.3|1.0|0.006|0.008|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0421,-0.0993,-0.3489,0.123,135,0.5602,0.000652,-0.001039,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,无门控,0.0,-1.0,-99.0,0.0043,-0.137,-0.3542,0.012,136,0.5643,0.0003,-0.001391,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0409,-0.1004,-0.3466,0.119,104,0.4315,0.000367,-0.001324,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.131,-0.0106,-0.3195,0.397,54,0.2241,0.001329,-0.000362,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.0373,-0.1041,-0.3441,0.107,92,0.3817,0.000127,-0.001563,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0018,-0.1395,-0.3538,0.005,114,0.473,-5.3e-05,-0.001743,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0774,-0.0641,-0.3344,0.23,102,0.4232,0.000712,-0.000979,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0892,-0.0523,-0.3378,0.267,27,0.112,-0.001094,-0.002785,0.1415
corr|0.3|1.0|0.006|0.008|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0799,-0.0615,-0.3273,0.237,71,0.2946,0.000505,-0.001185,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,无门控,0.0,-1.0,-99.0,0.0735,-0.0679,-0.3261,0.22,215,0.8921,0.001068,-0.000623,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0837,-0.0577,-0.3221,0.25,201,0.834,0.001121,-0.00057,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0494,-0.092,-0.3515,0.145,145,0.6017,0.000628,-0.001063,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.083,-0.0585,-0.3177,0.246,141,0.5851,0.001037,-0.000654,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0438,-0.0976,-0.334,0.129,189,0.7842,0.000887,-0.000804,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0027,-0.1387,-0.3652,0.008,201,0.834,0.000642,-0.001049,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1186,-0.0229,-0.3507,0.363,92,0.3817,0.001299,-0.000392,0.1415
corr|0.3|1.0|0.006|0.008|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0678,-0.0736,-0.3319,0.198,126,0.5228,0.000774,-0.000917,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.1053,-0.2464,-0.4294,-0.276,350,0.8174,-0.000569,-0.00226,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0733,-0.2144,-0.4177,-0.195,342,0.8382,-0.000276,-0.001967,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0153,-0.1565,-0.3912,-0.042,245,0.6639,-0.00026,-0.001951,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0189,-0.1602,-0.3931,-0.052,272,0.6473,-0.000119,-0.00181,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0668,-0.208,-0.4153,-0.177,338,0.7967,-0.000224,-0.001915,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0935,-0.2347,-0.4216,-0.248,333,0.8174,-0.000519,-0.00221,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0353,-0.1765,-0.3818,-0.097,155,0.5228,-0.001822,-0.003513,0.1415
corr|0.3|1.0|0.006|0.008|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0079,-0.1334,-0.3853,0.022,231,0.5975,-1.2e-05,-0.001703,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,无门控,0.0,-1.0,-99.0,0.006,-0.1353,-0.3515,0.018,420,0.9253,0.000699,-0.000991,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0313,-0.11,-0.3567,0.094,372,0.8838,0.000739,-0.000952,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0771,-0.0643,-0.344,0.232,243,0.6639,0.000818,-0.000873,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0388,-0.1025,-0.3512,0.115,275,0.6473,0.000592,-0.001099,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0188,-0.1225,-0.3468,0.056,361,0.834,0.000662,-0.001028,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0404,-0.1816,-0.3893,-0.115,387,0.8963,0.000279,-0.001411,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1412,-0.0004,-0.333,0.437,158,0.5311,0.001633,-5.8e-05,0.1415
corr|0.3|1.0|0.006|0.008|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.062,-0.0795,-0.344,0.185,231,0.5975,0.000595,-0.001096,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0971,-0.2382,-0.4202,-0.255,332,0.805,-0.000554,-0.002245,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0665,-0.2076,-0.4118,-0.178,325,0.834,-0.000207,-0.001898,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0095,-0.1318,-0.38,0.027,226,0.6432,-1.9e-05,-0.001709,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0357,-0.177,-0.4039,-0.099,248,0.6058,-0.000457,-0.002148,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0866,-0.2277,-0.4167,-0.23,300,0.7386,-0.000628,-0.002319,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0837,-0.2248,-0.4317,-0.223,332,0.8216,-0.000437,-0.002128,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0074,-0.1487,-0.3661,-0.021,129,0.4564,-0.001817,-0.003507,0.1415
corr|0.3|1.0|0.006|0.008|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0014,-0.1399,-0.392,0.004,208,0.5602,-0.000271,-0.001961,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,无门控,0.0,-1.0,-99.0,0.0345,-0.1069,-0.3351,0.103,396,0.9004,0.000825,-0.000866,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.024,-0.1173,-0.3602,0.071,339,0.8548,0.00052,-0.001171,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0566,-0.0849,-0.3528,0.168,227,0.6432,0.000378,-0.001313,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0607,-0.0807,-0.3377,0.18,250,0.6058,0.000721,-0.00097,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0469,-0.0945,-0.3298,0.14,335,0.805,0.000807,-0.000884,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0247,-0.166,-0.3767,-0.071,346,0.8548,0.000243,-0.001448,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1342,-0.0073,-0.3374,0.413,133,0.4606,0.001428,-0.000263,0.1415
corr|0.3|1.0|0.006|0.008|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0805,-0.061,-0.3384,0.24,207,0.5602,0.000726,-0.000965,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0121,-0.1533,-0.3598,-0.034,144,0.5975,0.000174,-0.001517,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0288,-0.1125,-0.3509,0.083,112,0.4647,0.000217,-0.001474,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1166,-0.0249,-0.3259,0.348,59,0.2448,0.000834,-0.000857,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0236,-0.1177,-0.3555,0.067,97,0.4025,2e-05,-0.001671,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0115,-0.1527,-0.3573,-0.032,122,0.5062,-0.000121,-0.001812,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0713,-0.0701,-0.341,0.212,116,0.4813,0.000734,-0.000957,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0931,-0.0483,-0.3377,0.279,33,0.1369,-0.000638,-0.002328,0.1415
corr|0.3|1.0|0.006|0.012|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0659,-0.0755,-0.3403,0.193,77,0.3195,0.00035,-0.001341,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,无门控,0.0,-1.0,-99.0,0.0603,-0.0811,-0.3262,0.181,222,0.9212,0.001081,-0.00061,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0888,-0.0526,-0.3074,0.268,209,0.8672,0.001265,-0.000426,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1108,-0.0307,-0.3171,0.335,150,0.6224,0.001309,-0.000381,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0403,-0.1011,-0.3376,0.118,153,0.6349,0.000764,-0.000927,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0053,-0.1361,-0.3471,0.015,198,0.8216,0.000693,-0.000998,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0116,-0.1297,-0.3693,0.034,212,0.8797,0.000808,-0.000883,0.1415
