total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,base_value,cash_value,ratio,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
0.0345,0.0349,-0.2842,0.116,241,116,0.48,116,0.4813,0.3879,-15870.67,-0.0794,-0.0803,0.000258,-0.001433,103941.01,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,1,30,False
-0.0127,-0.0128,-0.3577,-0.044,241,203,0.84,203,0.8423,0.4187,-25297.92,-0.1265,-0.128,0.00057,-0.001121,111931.86,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,1,30,True
0.0216,0.0218,-0.2981,0.072,241,114,0.47,114,0.473,0.4035,-18449.88,-0.0922,-0.0933,0.000113,-0.001578,103232.96,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,1,60,False
-0.0046,-0.0046,-0.3476,-0.016,241,197,0.82,197,0.8174,0.401,-23680.29,-0.1184,-0.1198,0.000572,-0.001118,111763.46,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,1,60,True
0.1552,0.1573,-0.3968,0.363,241,104,0.43,83,0.3444,0.4038,-7719.71,-0.0386,-0.0391,0.000494,-0.001196,69579.8,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,2,30,False
0.0643,0.0651,-0.4515,0.149,241,318,1.32,202,0.8382,0.4214,-26474.61,-0.1324,-0.1339,0.000582,-0.001109,74754.77,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,2,30,True
0.1561,0.1582,-0.3958,0.368,241,104,0.43,85,0.3527,0.4423,-8735.72,-0.0437,-0.0442,0.000324,-0.001367,67943.94,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,2,60,False
0.1094,0.1108,-0.4281,0.259,241,273,1.13,195,0.8091,0.4176,-17456.58,-0.0873,-0.0883,0.00083,-0.000861,74432.59,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,2,60,True
-0.0387,-0.0391,-0.4189,-0.1,241,436,1.81,207,0.8589,0.3326,-39803.92,-0.199,-0.2012,-0.00068,-0.002467,37368.21,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,4,30,False
-0.0636,-0.0644,-0.4081,-0.175,241,423,1.76,207,0.8589,0.4019,-21725.25,-0.1086,-0.1099,0.000425,-0.001363,37326.39,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,4,30,True
-0.0093,-0.0094,-0.3998,-0.024,241,347,1.44,200,0.8299,0.3746,-27037.41,-0.1352,-0.1367,-0.000288,-0.002075,37466.82,0.001787,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,4,60,False
-0.0302,-0.0306,-0.3944,-0.085,241,327,1.36,200,0.8299,0.4006,-15037.74,-0.0752,-0.0761,0.00052,-0.001268,37218.49,0.001789,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.008,4,60,True
0.0339,0.0344,-0.2781,0.115,241,124,0.51,124,0.5145,0.4113,-15975.8,-0.0799,-0.0808,0.000348,-0.001342,104238.52,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,1,30,False
-0.0199,-0.0202,-0.3585,-0.068,241,203,0.84,203,0.8423,0.4335,-26748.47,-0.1337,-0.1353,0.000578,-0.001113,111938.15,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,1,30,True
0.0199,0.0202,-0.293,0.066,241,113,0.47,113,0.4689,0.4248,-18780.84,-0.0939,-0.095,9.8e-05,-0.001593,103203.15,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,1,60,False
-0.0571,-0.0578,-0.3741,-0.192,241,196,0.81,196,0.8133,0.4133,-34182.73,-0.1709,-0.1728,0.000195,-0.001496,111888.57,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,1,60,True
0.1619,0.164,-0.3935,0.38,241,105,0.44,83,0.3444,0.4095,-6394.42,-0.032,-0.0324,0.00072,-0.00097,69450.47,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,2,30,False
0.0663,0.0672,-0.4455,0.153,241,318,1.32,202,0.8382,0.4371,-26074.99,-0.1304,-0.1319,0.000664,-0.001027,74750.83,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,2,30,True
0.1517,0.1537,-0.3978,0.358,241,104,0.43,86,0.3568,0.4423,-9223.5,-0.0461,-0.0467,0.000281,-0.00141,68140.23,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,2,60,False
0.0944,0.0956,-0.432,0.221,241,270,1.12,195,0.8091,0.4481,-20463.19,-0.1023,-0.1035,0.000763,-0.000928,74504.72,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,2,60,True
-0.024,-0.0243,-0.4149,-0.063,241,424,1.76,207,0.8589,0.342,-36879.33,-0.1844,-0.1865,-0.000543,-0.00233,37423.41,0.001787,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,4,30,False
-0.0554,-0.056,-0.3992,-0.156,241,417,1.73,207,0.8589,0.4149,-21267.35,-0.1063,-0.1076,0.000495,-0.001293,37325.31,0.001788,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,4,30,True
-0.0073,-0.0074,-0.328,-0.025,241,321,1.33,200,0.8299,0.3925,-24233.0,-0.1212,-0.1226,-0.000217,-0.002004,37382.3,0.001788,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,4,60,False
0.0288,0.0292,-0.32,0.102,241,317,1.32,200,0.8299,0.429,-16994.02,-0.085,-0.086,0.000412,-0.001376,37355.04,0.001788,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.2,2.0,0.015,0.012,4,60,True
-0.0312,-0.0316,-0.3209,-0.103,241,159,0.66,159,0.6598,0.4591,-29000.1,-0.145,-0.1467,8e-06,-0.001683,110090.78,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,1,30,False
0.0264,0.0268,-0.301,0.095,241,222,0.92,222,0.9212,0.5135,-17475.3,-0.0874,-0.0884,0.0009,-0.000791,112608.28,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,1,30,True
-0.0253,-0.0256,-0.3059,-0.083,241,156,0.65,156,0.6473,0.5256,-27824.27,-0.1391,-0.1407,0.000125,-0.001566,109365.09,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,1,60,False
0.0516,0.0523,-0.2812,0.187,241,215,0.89,215,0.8921,0.5721,-12434.6,-0.0622,-0.0629,0.000994,-0.000696,112017.58,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,1,60,True
0.0735,0.0744,-0.4209,0.165,241,215,0.89,148,0.6141,0.4512,-24074.55,-0.1204,-0.1218,0.000164,-0.001527,73330.35,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,2,30,False
0.0686,0.0695,-0.4177,0.161,241,408,1.69,222,0.9212,0.5074,-24415.49,-0.1221,-0.1235,0.000887,-0.000804,75446.87,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,2,30,True
0.0917,0.0929,-0.4117,0.209,241,193,0.8,142,0.5892,0.5337,-19345.71,-0.0967,-0.0979,0.000368,-0.001323,72948.96,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,2,60,False
0.1113,0.1128,-0.3954,0.265,241,380,1.58,215,0.8921,0.5605,-17351.6,-0.0868,-0.0878,0.00104,-0.000651,75409.67,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,2,60,True
-0.1032,-0.1044,-0.4615,-0.254,241,644,2.67,223,0.9253,0.4193,-51317.2,-0.2566,-0.2593,-0.000269,-0.002053,37837.29,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,4,30,False
-0.0227,-0.023,-0.3946,-0.062,241,657,2.73,223,0.9253,0.4673,-29527.58,-0.1476,-0.1493,0.000586,-0.001198,37835.03,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,4,30,True
-0.1156,-0.117,-0.4579,-0.284,241,551,2.29,217,0.9004,0.4755,-47035.48,-0.2352,-0.2377,-0.000399,-0.002184,37746.06,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,4,60,False
-0.0119,-0.0121,-0.3881,-0.032,241,569,2.36,217,0.9004,0.5202,-27375.68,-0.1369,-0.1385,0.000477,-0.001308,37815.38,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.008,4,60,True
-0.0184,-0.0186,-0.3052,-0.061,241,164,0.68,164,0.6805,0.4756,-26436.65,-0.1322,-0.1337,0.000246,-0.001445,109779.99,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,1,30,False
0.0405,0.041,-0.2819,0.147,241,222,0.92,222,0.9212,0.5225,-14658.38,-0.0733,-0.0742,0.001008,-0.000682,112594.07,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,1,30,True
-0.0467,-0.0473,-0.3237,-0.153,241,153,0.63,153,0.6349,0.5425,-32109.67,-0.1605,-0.1624,-0.000131,-0.001822,109631.68,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,1,60,False
0.0849,0.086,-0.2506,0.314,241,215,0.89,215,0.8921,0.6,-5779.37,-0.0289,-0.0293,0.001271,-0.00042,111990.99,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,1,60,True
0.0704,0.0713,-0.4226,0.159,241,212,0.88,148,0.6141,0.4481,-24685.72,-0.1234,-0.1249,0.000116,-0.001575,73379.28,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,2,30,False
0.1025,0.1038,-0.4023,0.243,241,404,1.68,222,0.9212,0.5223,-17642.52,-0.0882,-0.0893,0.001064,-0.000627,75425.06,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,2,30,True
0.0744,0.0753,-0.4198,0.169,241,188,0.78,141,0.5851,0.5479,-22814.57,-0.1141,-0.1154,0.000159,-0.001532,73115.14,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,2,60,False
0.137,0.1388,-0.3824,0.329,241,372,1.54,215,0.8921,0.5806,-12223.97,-0.0611,-0.0619,0.001156,-0.000535,75380.77,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,2,60,True
-0.1111,-0.1124,-0.4634,-0.272,241,618,2.56,223,0.9253,0.4191,-52888.18,-0.2644,-0.2672,-0.000398,-0.002182,37901.21,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,4,30,False
-0.0104,-0.0105,-0.3834,-0.028,241,645,2.68,223,0.9253,0.476,-27065.22,-0.1353,-0.1369,0.000654,-0.001131,37830.01,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,4,30,True
-0.1232,-0.1246,-0.4598,-0.3,241,508,2.11,217,0.9004,0.4902,-49823.16,-0.2491,-0.2518,-0.000667,-0.002452,37825.2,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,4,60,False
0.0033,0.0034,-0.3739,0.009,241,544,2.26,217,0.9004,0.5423,-24318.52,-0.1216,-0.123,0.000563,-0.001221,37841.42,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.006,0.012,4,60,True
-0.0372,-0.0376,-0.3273,-0.121,241,157,0.65,157,0.6515,0.4076,-30198.45,-0.151,-0.1527,4.4e-05,-0.001646,110230.32,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,1,30,False
0.0282,0.0285,-0.2987,0.103,241,222,0.92,222,0.9212,0.4505,-17132.05,-0.0857,-0.0867,0.000863,-0.000828,112601.77,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,1,30,True
-0.0504,-0.051,-0.3339,-0.164,241,150,0.62,150,0.6224,0.44,-32834.28,-0.1642,-0.166,-0.000176,-0.001867,109978.33,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,1,60,False
0.0811,0.0821,-0.2575,0.303,241,215,0.89,215,0.8921,0.4884,-6544.15,-0.0327,-0.0331,0.001157,-0.000534,111985.47,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,1,60,True
0.0564,0.0571,-0.431,0.125,241,215,0.89,148,0.6141,0.4,-27488.25,-0.1374,-0.139,3.6e-05,-0.001655,73345.96,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,2,30,False
0.0661,0.067,-0.4188,0.155,241,399,1.66,222,0.9212,0.4461,-24919.64,-0.1246,-0.126,0.000839,-0.000852,75455.45,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,2,30,True
0.0807,0.0817,-0.416,0.182,241,194,0.8,142,0.5892,0.4691,-21554.14,-0.1078,-0.109,0.000287,-0.001404,72898.53,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,2,60,False
0.1452,0.1472,-0.3793,0.352,241,368,1.53,215,0.8921,0.4755,-10575.92,-0.0529,-0.0535,0.001213,-0.000478,75287.38,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,2,60,True
-0.1253,-0.1268,-0.4723,-0.304,241,623,2.59,223,0.9253,0.3644,-55741.51,-0.2787,-0.2816,-0.000504,-0.002289,37828.0,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,4,30,False
-0.0235,-0.0238,-0.3965,-0.064,241,607,2.52,223,0.9253,0.4053,-29680.8,-0.1484,-0.1501,0.000473,-0.00131,37934.75,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,4,30,True
-0.1272,-0.1286,-0.4725,-0.308,241,515,2.14,217,0.9004,0.3864,-49338.43,-0.2467,-0.2493,-0.000626,-0.002411,37727.19,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,4,60,False
0.0233,0.0236,-0.3753,0.065,241,500,2.07,217,0.9004,0.436,-20329.5,-0.1016,-0.1028,0.000622,-0.001163,37847.08,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.008,4,60,True
-0.0498,-0.0504,-0.3316,-0.163,241,156,0.65,156,0.6473,0.4103,-32725.73,-0.1636,-0.1655,-5.8e-05,-0.001749,110505.07,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,1,30,False
0.0384,0.0389,-0.2809,0.141,241,222,0.92,222,0.9212,0.4595,-15083.23,-0.0754,-0.0763,0.000936,-0.000754,112591.01,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,1,30,True
-0.0607,-0.0614,-0.3274,-0.197,241,149,0.62,149,0.6183,0.4698,-34902.54,-0.1745,-0.1765,-0.000234,-0.001925,110133.22,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,1,60,False
0.1272,0.1288,-0.2246,0.49,241,215,0.89,215,0.8921,0.5209,2669.52,0.0133,0.0135,0.001553,-0.000137,111952.14,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,1,60,True
0.0513,0.052,-0.4333,0.114,241,212,0.88,148,0.6141,0.4057,-28496.63,-0.1425,-0.1441,-3.4e-05,-0.001725,73394.03,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,2,30,False
0.0636,0.0644,-0.4223,0.148,241,395,1.64,222,0.9212,0.4506,-25427.7,-0.1271,-0.1286,0.000831,-0.00086,75449.21,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,2,30,True
0.065,0.0658,-0.4213,0.147,241,189,0.78,141,0.5851,0.4921,-24687.66,-0.1234,-0.1249,0.000111,-0.00158,73079.65,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,2,60,False
0.1296,0.1313,-0.3882,0.31,241,357,1.48,215,0.8921,0.4902,-13705.41,-0.0685,-0.0693,0.001085,-0.000605,75357.67,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,2,60,True
-0.1223,-0.1237,-0.4718,-0.297,241,594,2.46,223,0.9253,0.367,-55131.27,-0.2757,-0.2786,-0.000567,-0.002351,37873.09,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,4,30,False
-0.0079,-0.008,-0.3827,-0.022,241,592,2.46,223,0.9253,0.4155,-26576.46,-0.1329,-0.1344,0.000592,-0.001192,37853.77,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,4,30,True
-0.1127,-0.1141,-0.465,-0.274,241,471,1.95,217,0.9004,0.4183,-47733.62,-0.2387,-0.2412,-0.000687,-0.002471,37799.67,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,4,60,False
0.043,0.0436,-0.3604,0.121,241,469,1.95,217,0.9004,0.4627,-16379.59,-0.0819,-0.0829,0.0008,-0.000984,37872.32,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.01,0.012,4,60,True
-0.0274,-0.0277,-0.3245,-0.09,241,157,0.65,157,0.6515,0.4013,-28234.96,-0.1412,-0.1428,0.000119,-0.001571,110215.63,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,1,30,False
0.0162,0.0164,-0.3132,0.058,241,222,0.92,222,0.9212,0.4234,-19520.67,-0.0976,-0.0988,0.000767,-0.000924,112609.82,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,1,30,True
-0.0297,-0.03,-0.3258,-0.098,241,153,0.63,153,0.6349,0.4183,-28698.8,-0.1435,-0.1451,5.1e-05,-0.00164,109620.55,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,1,60,False
0.0453,0.0458,-0.2873,0.165,241,215,0.89,215,0.8921,0.4465,-13712.02,-0.0686,-0.0694,0.000877,-0.000813,112016.0,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,1,60,True
0.068,0.0689,-0.4266,0.152,241,215,0.89,148,0.6141,0.3953,-25158.04,-0.1258,-0.1273,0.000164,-0.001526,73341.99,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,2,30,False
0.0784,0.0794,-0.4141,0.185,241,398,1.65,222,0.9212,0.4347,-22456.3,-0.1123,-0.1136,0.000896,-0.000795,75445.03,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,2,30,True
0.1062,0.1076,-0.4072,0.244,241,194,0.8,142,0.5892,0.4639,-16442.18,-0.0822,-0.0832,0.000631,-0.00106,72898.52,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,2,60,False
0.1261,0.1277,-0.386,0.306,241,361,1.5,215,0.8921,0.4321,-14405.17,-0.072,-0.0729,0.001039,-0.000652,75204.12,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,2,60,True
-0.1198,-0.1212,-0.4708,-0.292,241,617,2.56,223,0.9253,0.3566,-54644.02,-0.2732,-0.2761,-0.0005,-0.002285,37816.44,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,4,30,False
-0.028,-0.0284,-0.397,-0.076,241,594,2.46,223,0.9253,0.3889,-30284.62,-0.1514,-0.1532,0.000411,-0.001372,37910.47,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,4,30,True
-0.1074,-0.1087,-0.4624,-0.265,241,493,2.05,217,0.9004,0.3692,-46469.92,-0.2323,-0.2349,-0.000581,-0.002366,37771.5,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,4,60,False
0.0269,0.0273,-0.3686,0.075,241,466,1.93,217,0.9004,0.4034,-19402.07,-0.097,-0.0982,0.000588,-0.001198,37694.03,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.008,4,60,True
-0.0348,-0.0352,-0.3335,-0.115,241,160,0.66,160,0.6639,0.4,-29724.28,-0.1486,-0.1503,0.0001,-0.001591,110189.96,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,1,30,False
0.0294,0.0298,-0.2934,0.107,241,222,0.92,222,0.9212,0.4324,-16874.44,-0.0844,-0.0854,0.000859,-0.000832,112596.37,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,1,30,True
-0.0451,-0.0457,-0.3246,-0.147,241,151,0.63,151,0.6266,0.4437,-31789.56,-0.1589,-0.1608,-0.000117,-0.001808,109829.98,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,1,60,False
0.0849,0.086,-0.2562,0.319,241,215,0.89,215,0.8921,0.4791,-5778.51,-0.0289,-0.0292,0.001228,-0.000463,111988.62,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,1,60,True
0.0582,0.0589,-0.4302,0.13,241,212,0.88,148,0.6141,0.4009,-27128.36,-0.1356,-0.1372,2.5e-05,-0.001666,73379.81,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,2,30,False
0.0858,0.087,-0.4129,0.204,241,394,1.63,222,0.9212,0.4391,-20973.0,-0.1049,-0.1061,0.000957,-0.000734,75433.62,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,2,30,True
0.0856,0.0867,-0.4135,0.195,241,191,0.79,142,0.5892,0.4817,-20574.48,-0.1029,-0.1041,0.000385,-0.001306,72944.85,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,2,60,False
0.117,0.1186,-0.3965,0.284,241,352,1.46,215,0.8921,0.4489,-16217.16,-0.0811,-0.0821,0.000973,-0.000718,75208.6,0.001691,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,2,60,True
-0.1106,-0.1119,-0.4683,-0.271,241,586,2.43,223,0.9253,0.3618,-52796.51,-0.264,-0.2668,-0.000528,-0.002312,37867.62,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,4,30,False
-0.0241,-0.0244,-0.3926,-0.065,241,580,2.41,223,0.9253,0.3931,-29488.92,-0.1474,-0.1491,0.000433,-0.001351,37856.28,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,4,30,True
-0.0918,-0.0929,-0.451,-0.227,241,447,1.85,217,0.9004,0.3982,-43556.68,-0.2178,-0.2202,-0.000616,-0.0024,37880.62,0.001784,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,4,60,False
0.0245,0.0248,-0.3729,0.069,241,434,1.8,217,0.9004,0.4171,-21400.81,-0.107,-0.1083,0.000442,-0.001343,37788.39,0.001785,1,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,1.0,0.015,0.012,4,60,True
0.0212,0.0214,-0.3028,0.072,241,90,0.37,90,0.3734,0.4333,-18532.55,-0.0927,-0.0938,-0.000448,-0.002138,102190.69,0.001691,0,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,corr,0.3,2.0,0.006,0.008,1,30,False
